pid,label,title-es,title-ura,type,type-es,type-ura,location,location-es,location-ura,creator,creator-es,creator-ura,description,description-es,description-ura,material,material-es,material-ura,language,source,source-es,source-ura,subject,subject-es,subject-ura,object_location,image_small,image_thumb,display_template,order,layout,collection,thumbnail,full
2007.5144,Bag,Bolsa,ichutari siüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The nearly square bag has a strap. The strap and bag have the same weave. The bag has horizontal brown stripes, flanked by dark brown and separated by light natural stripes. The strap is light natural. Late 1800s-1996.&nbsp;77 x 37 cm; 30 5/16 x 14 9/16 in","La bolsa casi cuadrada tiene una correa. La correa y la bolsa tienen el mismo tejido. El bolso tiene rayas marrones horizontales, flanqueadas por marrón oscuro y separadas por rayas naturales claras. La correa es de color natural claro. Finales 1800-1996;77 x 37 cm; 30 5/16 x 14 9/16 pulgadas","kaa siüra te jiaraturaeri, jarautua rei küani, jaraatuanaa rei kulu jichujui, lanaji, sumaji naaujuai, rei kujuite jaraate sumajaain.",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,alasine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Clothing accessory,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta|alasine,,,,,081,urarina_item,urarina,img/derivatives/simple/2007.5144/thumbnail.jpg,img/derivatives/simple/2007.5144/fullwidth.jpg
2007.5145,Bag,Bolsa,risiine kaje ichutari siiüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The large rectangular bag has a strap. There are two wide stripes of dark brown with orange and brown between with a light natural field and strap. The strap is knotted.&nbsp;Late 1800s-1996.&nbsp;73 x 56 cm; 28 3/4 x 22 1/16 in,La bolsa rectangular grande tiene una correa. Hay dos franjas anchas de color marrón oscuro con naranja y marrón entre medio con un campo natural claro y una correa. La correa está anudada;Finales de 1800-1996;73 x 56 cm; 28 3/4 x 22 1/16 pulgadas,"kaa siüra tabai te janujuine risine kaje jarauti küanekiin, nichata kulua lanaji, sumaji jichujui naujuai ke, rei kujuite jiarueke",plant fiber|weaving|dyeing,fibra de planta|tejido|tintura,risiine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Dyeing|Clothing accessory,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta,Fibra de planta|Tejido|Tintura|Accesorios de vestimenta|risiine,,,,,082,urarina_item,urarina,img/derivatives/simple/2007.5145/thumbnail.jpg,img/derivatives/simple/2007.5145/fullwidth.jpg
2007.5146,Bag,Bolsa,kajiune bichu kusiiüra,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The small square woven bag has a strap. The bag has horizontal stripes in red, green, dark blue, bright pink and orange. The strap is a looser weave, and has blocks of yellow, bright pink and red. Late 1800s-1996.&nbsp;37 x 19 cm; 14 9/16 x 7 1/2 in","La pequeña bolsa tejida cuadrada tiene una correa. El bolso tiene rayas horizontales en rojo, verde, azul oscuro, rosa brillante y naranja. La correa es de tejido más suelto y tiene bloques de color amarillo, rosa brillante y rojo. Finales 1800-1996;37 x 19 cm; 14 9/16 x 7 1/2 pulgadas","kaa siüra te janujuine kajiune bichu kaje, ainchijia, jaraujiriti küanekiin arai laüriin kuluin beraürisiujuai, lanaji, lanaajiujuai, kafaajiujai naujuai ke, jana rei kujuite jiarueke kulutenuinein lanaji lanaajijuai, kafaji naujui ke.",string|weaving|dyeing,cuerda|tejido|tintura,kajiune bichu,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,String|Weaving|Dyeing|Clothing accessory,Cuerda|Tejido|Tintura|Accesorios de vestimenta,Cuerda|Tejido|Tintura|Accesorios de vestimenta|kajiune bichu,,,,,083,urarina_item,urarina,img/derivatives/simple/2007.5146/thumbnail.jpg,img/derivatives/simple/2007.5146/fullwidth.jpg
2007.5147,Bag,Bolsa,kajiune bichu kusiiüra rijiaee kuluui,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The small woven bag has a strap. The bag has yellow and orange stripes with a light blue bottom. It has a red strap with a bit of light blue at the top. Late 1800s-1996.&nbsp;45 x 18 cm; 17 11/16 x 7 1/16 in,La pequeña bolsa tejida tiene una correa. La bolsa tiene rayas amarillas y naranjas con un fondo azul claro. Tiene una correa roja con un poco de azul claro en la parte superior. Finales 1800-1996;45 x 18 cm; 17 11/16 x 7 1/16 pulgadas,"kaa siüra te janujuine kajiune bichu kaje, ainchijia, jiunueki küanekiin arai laüriin kuluin lanaji, kafaji, sumaajiujuai naujuia ke, jana rei kujuite karate kajiune bichu lanaji janujuinein.",string|weaving|dyeing,cuerda|tejido|tintura,kajiune bichu,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,String|Weaving|Dyeing|Clothing accessory,Cuerda|Tejido|Tintura|Accesorios de vestimenta,Cuerda|Tejido|Tintura|Accesorios de vestimenta|kajiune bichu,,,,,084,urarina_item,urarina,img/derivatives/simple/2007.5147/thumbnail.jpg,img/derivatives/simple/2007.5147/fullwidth.jpg
2007.5155,Bag,Bolsa,alasine kusiüra sumaae kuluui,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The square woven bag has a handle. The bag is a light natural color with two yellow stripes and one brown stripe.&nbsp;Late 1800s-1996.&nbsp;69 x 34 cm; 27 1/8 x 13 3/8 in,La bolsa tejida cuadrada tiene un asa. El bolso es de color natural claro con dos franjas amarillas y una franja marrón;Finales de 1800-1996;69 x 34 cm; 27 1/8 x 13 3/8 pulgadas,"kaa siüra te jiunueke, sumaji, kafaekueriii, jichuajiajuai, naujuia ke kulutenuinein,rei kulu sumaji te jaraatuane jana rei kujuite jiarueke sumajaain.",Possibly palm fiber|weaving|dyeing,Posiblemente fibra de palma|tejido|tintura,alasine,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Possibly palm fiber|Weaving|Dyeing|Clothing accessory,Posiblemente fibra de palma|Tejido|Tintura|Accesorios de vestimenta,Posiblemente fibra de palma|Tejido|Tintura|Accesorios de vestimenta|alasine,,,,,085,urarina_item,urarina,img/derivatives/simple/2007.5155/thumbnail.jpg,img/derivatives/simple/2007.5155/fullwidth.jpg
2007.5156,Bag,Bolsa,kajiune bichu kusiiüra seuunjua,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The rectangular bag is open on the short end. It has horizontal blue and pink stripes. Half of the handle is pink and most of the remaining half is blue but the portion adjacent to the bag is dark red, blue, green and pink. Late 1800s-1996.&nbsp;69 x 30 cm; 27 1/8 x 11 3/4 in","La bolsa rectangular está abierta en el extremo corto. Tiene rayas horizontales azules y rosas. La mitad del asa es rosa y la mayor parte de la mitad restante es azul, pero la parte adyacente a la bolsa es de color rojo oscuro, azul, verde y rosa. Finales 1800-1996;69 x 30 cm; 27 1/8 x 11 3/4 pulgadas","kaa siürate jiunuare, rijiaki nutaain, rijiaae kuluin, sumaji beraürisiujuai naujuai ke kulutenuinein, jana rei kujui te jaraate, sumaji, jichujui, beraürisiujuai naujuai ke kulutenuinein.",yarn|weaving|dyeing,hilo|tejido|tintura,kajiune bichu,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Yarn|Weaving|Dyeing|Clothing accessory,Hilo|Tejido|Tintura|Accesorios de vestimenta,Hilo|Tejido|Tintura|Accesorios de vestimenta|kajiune bichu,,,,,086,urarina_item,urarina,img/derivatives/simple/2007.5156/thumbnail.jpg,img/derivatives/simple/2007.5156/fullwidth.jpg
2007.5157,Bag,Bolsa,kajiune bichu kusiiüra seuunjua,Clothing accessory,Accesorios de vestimenta,,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The trapezoidal bag has a light natural colored open weave handle. The bag has horizontal stripes in red, bright pink, dark yellow, orange, black, green, dark blue and dark green. Late 1800s-1996.&nbsp;76 x 39 cm; 29 7/8 x 15 3/8 in","La bolsa trapezoidal tiene un asa de tejido abierto de color natural claro. El bolso tiene rayas horizontales en rojo, rosa brillante, amarillo oscuro, naranja, negro, verde, azul oscuro y verde oscuro. Finales 1800-1996;76 x 39 cm; 29 7/8 x 15 3/8 pulgadas",,yarn|weaving|dyeing,hilo|tejido|tintura,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Yarn|Weaving|Dyeing|Clothing accessory,Hilo|Tejido|Tintura|Accesorios de vestimenta,,,,,,087,urarina_item,urarina,img/derivatives/simple/2007.5157/thumbnail.jpg,img/derivatives/simple/2007.5157/fullwidth.jpg
2007.5159,Doll,Muñeca,beree aari kaje,Sculpture,Esculturas,Esculturas,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The very roughly carved human figure has a stub-like suggestion of arms and widely spaced legs. There are no facial features or other decoration. It is made of light natural wood. Late 1800s-1996.&nbsp;21 x 7.5 x 4 cm; 8 1/4 x 2 15/16 x 1 9/16 in,"La figura humana detalladamente tallada tiene una sugerencia de brazos y piernas muy separadas. No hay rasgos faciales u otra decoración. Está hecho de madera natural clara. Finales de 1800-1996;21 x 7,5 x 4 cm; 8 1/4 x 2 15/16 x 1 9/16 pulgadas","kaa bereete kanai ene kujuaaji nekuatijianaja neein jaüre aari kaje, kuütüriteen, bijiteein, tijiateein kacha kuüjünakaneein.",wood|carving,madera|tallado,aari,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Wood|Carving|Sculpture,Madera|Tallado|Escultura,Madera|Tallado|Escultura|aari,,,,,088,urarina_item,urarina,img/derivatives/simple/2007.5159/thumbnail.jpg,img/derivatives/simple/2007.5159/fullwidth.jpg
2007.5160,Doll,Muñeca,beree juueti,Sculpture,Esculturas,Esculturas,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The very roughly carved human figure has a stub-like suggestion of arms and widely spaced legs. There are no facial features or other decoration. It is made of light natural wood. Late 1800s-1996.&nbsp;33 x 7 x 4.5 cm; 13 x 2 3/4 x 1 3/4 in,"La figura humana detalladamente tallada tiene una sugerencia de brazos y piernas muy separadas. No hay rasgos faciales u otra decoración. Está hecho de madera natural clara. Finales de 1800-1996;33 x 7 x 4,5 cm; 13 x 2 3/4 x 1 3/4 pulgadas","kaa bereete kanai ene kujuaaji nekuatijianaja neein jaüre aari kaje, kuütüriteen, bijiteein, tijiateein kacha kuüjünakaneein feruekiin.",wood|carving,madera|tallado,aari,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Wood|Carving|Sculpture,Madera|Tallado|Escultura,Madera|Tallado|Escultura|aari,,,,,089,urarina_item,urarina,img/derivatives/simple/2007.5160/thumbnail.jpg,img/derivatives/simple/2007.5160/fullwidth.jpg
2007.5161,Doll,Muñeca,beree kicha,Sculpture,Esculturas,Esculturas,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The very roughly carved human figure has a stub-like suggestion of arms and widely spaced legs. There are no facial features or other decoration. It is a light natural colored wood. Late 1800s-1996.&nbsp;22.5 x 6 x 3.5 cm; 8 7/8 x 2 3/8 x 1 3/8 in,"La figura humana detalladamente tallada tiene una sugerencia de brazos y piernas muy separadas. No hay rasgos faciales u otra decoración. Es una madera de color natural claro. Finales de 1800-1996;22,5 x 6 x 3,5 cm; 8 7/8 x 2 3/8 x 1 3/8 pulgadas","kaa bereete kanai ene kujuaaji nekuatijianaja neein jaüre aari kaje, kuütüriteen, bijiteein, tijiateein kacha kuüjünakaneein.",wood|carving,madera|tallado,aari,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Wood|Carving|Sculpture,Madera|Tallado|Escultura,Madera|Tallado|Escultura|aari,,,,,090,urarina_item,urarina,img/derivatives/simple/2007.5161/thumbnail.jpg,img/derivatives/simple/2007.5161/fullwidth.jpg
2007.5162,Doll,Muñeca,beree ene,Sculpture,Esculturas,Esculturas,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The very roughly carved human figure has a stub-like suggestion of arms and widely spaced legs. There are no facial features. There are two strips of frog skin wrapped around string and tied around neck. It is a light natural colored wood. Late 1800s-1996.&nbsp;11.5 x 3.5 x 2.5 cm; 4 1/2 x 1 3/8 x 1 in,"La figura humana detalladamente tallada tiene una sugerencia de brazos y piernas muy separadas. No hay rasgos faciales. Hay dos tiras de piel de rana envueltas alrededor de una cuerda y atadas alrededor del cuello. Es una madera de color natural claro. Finales de 1800-1996;11,5 x 3,5 x 2,5 cm; 4 1/2 x 1 3/8 x 1 pulgadas","kaa bereete kanai ene kujuaaji nekuatijianaja neein jaüre aari kaje, kuütüriteen, bijiteein, tijiateein kacha kuüjünakaneein, richa teein.",wood|frog skin|string|carving,madera|piel de rana|cuerda|tallado,aari,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Wood|Frog skin|String|Carving|Sculpture,Madera|Piel de rana|Cuerda|Tallado|Escultura,Madera|Piel de rana|Cuerda|Tallado|Escultura|aari,,,,,091,urarina_item,urarina,img/derivatives/simple/2007.5162/thumbnail.jpg,img/derivatives/simple/2007.5162/fullwidth.jpg
2007.5163,Drum,Tambor,tuuntu,Musical instrument,Instrumentos musicales,Instrumentos musicales,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The cylindrical drum has wooden sides and a peccary skin head on one end that is light colored with small dots. There is a hide of an unknown animal on the other end. Both heads are stretched and held in place with dark brown plant fiber rings. Strings of twisted plant fiber span the distance between the plant fiber rings. There is a strap of twisted plant fiber string tied at the middle of the drum.&nbsp;Circa 1991.&nbsp;20.5 x 25 cm; 8 1/16 x 9 13/16 in,"El tambor cilíndrico tiene lados de madera y una cabeza de piel de pecarí en un extremo que es de color claro con pequeños puntos. Hay una piel de un animal desconocido en el otro extremo. Ambas cabezas están estiradas y sujetas con anillos de fibra vegetal de color marrón oscuro. Las cuerdas de fibra vegetal retorcida abarcan la distancia entre los anillos de fibra vegetal. Hay una correa de cuerda de fibra vegetal torcida atada en el centro del tambor. Circa 1991. 20,5 x 25 cm; 8 1/16 x 9 13/16 pulgadas","kaa tuuntu te tujuijie rei küani, enüa jachüinte jeraneein jakari ke füin naüa ke enue balürakaain jeraneein inuri ke jiününüin janujuine, inuri ke te kujuitenuine. Aünu tuteürüane kutuuntu teürüa naja neeinte nelate.",wood|plant fiber|peccary skin|possibly hide,madera|fibra de planta|piel de pecarí|posiblemente escondido,enüa jachünujui|iinuri|ubana kari (jakari),English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Wood|Plant fiber|Peccary skin|Possibly hide|Musical instruments,Madera|Fibra de planta|Piel de pecarí|Posiblemente escondido|Instrumentos musicales,enüa jachünujui|iinuri|ubana kari (jakari)|Madera|Fibra de planta|Piel de pecarí|Posiblemente escondido|Instrumentos musicales,,,,,092,urarina_item,urarina,img/derivatives/simple/2007.5163/thumbnail.jpg,img/derivatives/simple/2007.5163/fullwidth.jpg
2007.5164,Fan,Abanico,kuaairi kuinaru,Clothing accessory,Accesorios de vestimenta,Accesorios de vestimenta,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The five fan elements are possibly individual pieces, tied together with a plant fiber string. Each element has two clusters of dark grey feathers tied at either end of two sticks. Late 1800s-1996.&nbsp;29 x 13 x 6.5 cm; 11 3/8 x 5 1/8 x 2 1/2 in","Los cinco elementos del abanico son posiblemente piezas individuales, atadas con una cuerda de fibra vegetal. Cada elemento tiene dos racimos de plumas de color gris oscuro atadas a cada extremo de dos palos. Finales 1800-1996;29 x 13 x 6,5 cm; 11 3/8 x 5 1/8 x 2 1/2 pulgadas","kaa kuairi kuinaru te üüjiri jichujui itaru üjüi kaje jaaüre, aküsi kete nichatajaenanai teiin rei makui ichujuain eta kaje jurejureerinai tein ichujuaain ichaküre",Slate-colored hawk feathers|wood|plant fiber,Plumas de halcón color pizarra|madera|fibra de planta,üüjiri itaru üjüi|aküsi|iinuri,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Slate-colored hawk feathers|Wood|Plant fiber|Clothing accessory,Plumas de halcón color pizarra|Madera|Fibra de planta|Accesorios de vestimenta,Plumas de halcón color pizarra|Madera|Fibra de planta|Accesorios de vestimenta|üüjiri itaru üjüi|aküsi|iinuri,,,,,093,urarina_item,urarina,img/derivatives/simple/2007.5164/thumbnail.jpg,img/derivatives/simple/2007.5164/fullwidth.jpg
2007.5165,Small Basket with Handle,Cesto pequeño con colgadera,,Container,Recipientes,,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The small round basket has a flat bottom and sides that taper toward the top. They are light natural color with three dark yellow bands. Another dark yellow band is on the bottom. It has a thin braided handle. Late 1800s-1996.&nbsp;7 x 13 cm; 2 3/4 x 5 1/8 in,La pequeña canasta redonda tiene un fondo plano y lados que se estrechan hacia la parte superior. Son de color natural claro con tres bandas de color amarillo oscuro. Otra banda de color amarillo oscuro está en la parte inferior. Tiene un mango fino trenzado. Finales 1800-1996;7 x 13 cm; 2 3/4 x 5 1/8 pulgadas,,plant fiber|weaving|possibly dyeing|braiding,fibra de planta|tejido|posiblemente tintura|trenzado,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Possibly dyeing|Braiding|Container,Fibra de planta|Tejido|Posiblemente tintura|Trenzado|Recipientes,,,,,,094,urarina_item,urarina,img/derivatives/simple/2007.5165/thumbnail.jpg,img/derivatives/simple/2007.5165/fullwidth.jpg
2007.5166,Baby's Hammock,Hamaca para niño,,Furniture and furnishings,Muebles y accesorios,,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The small hammock is for a baby. It has a wooden rod at either end with twisted plant fiber strings netted between. Most of the hammock is light natural colored but there are two stripes of dark brown, brown, and dark brown. There are two clusters of round dark brown seeds at one end and two pieces of bone (peccary scapulae) hang off one side. It has braided strings to tie the hammock to support.&nbsp;Late 1800s-2007.&nbsp;76 x 34 cm; 29 7/8 x 13 3/8 in","La hamaca pequeña es para un bebé. Tiene una barra de madera en cada extremo con cuerdas de fibra vegetal retorcidas enredadas entre ellas. La mayor parte de la hamaca es de color natural claro, pero hay dos franjas de color marrón oscuro, marrón y marrón oscuro. Hay dos racimos de semillas redondas de color marrón oscuro en un extremo y dos piezas de hueso (omóplato de pecarí) cuelgan de un lado. Tiene hilos trenzados para atar la hamaca al soporte. Finales 1800-2007. 76 x 34 cm; 29 7/8 x 13 3/8 pulgadas",,plant fiber|peccary bone|seeds|wood|netting|braiding,fibra de planta|hueso de pecarí|semillas|madera|malla|trenzado,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Peccary bone|Seeds|Wood|Netting|Braiding|Furniture and furnishings,Fibra de planta|Hueso de pecarí|Semillas|Madera|Malla|Trenzado|Muebles y accesorios,,,,,,095,urarina_item,urarina,img/derivatives/simple/2007.5166/thumbnail.jpg,img/derivatives/simple/2007.5166/fullwidth.jpg
2007.5167,Hammock,Hamaca,,Furniture and furnishings,Muebles y accesorios,,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The hammock is made of netted strings of twisted plant fibers. It is light natural with stripes of light brown and grey. The support ropes are grey and fuzzy. The hammock is currently bundled with support ropes tied around the bundle to secure it.&nbsp;Late 1800s-1996.&nbsp;42 x 30 x 19 cm bundled; 16 1/2 x 11 3/4 x 7 1/2 in bundled,"La hamaca está hecha de cuerdas entrelazadas de fibras vegetales retorcidas. Es de color natural claro con rayas de color marrón claro y gris. Las cuerdas de soporte son grises y borrosas. Actualmente, la hamaca está atada con cuerdas de soporte atadas alrededor del fardo para asegurarlo. Finales del siglo XIX-1996. 42 x 30 x 19 cm atada; 16 1/2 x 11 3/4 x 7 1/2 en paquete",,,fibra de planta|malla|posiblemente tintura,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Netting|Possibly dyeing|Furniture and furnishings,Fibra de planta|Malla|Posiblemente tintura|Muebles y accesorios,,,,,,096,urarina_item,urarina,img/derivatives/simple/2007.5167/thumbnail.jpg,img/derivatives/simple/2007.5167/fullwidth.jpg
2007.5168,Mask,Máscara,janulari kuüjünaka enua kaje,Masks,Máscaras,Máscaras,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,"The mask is made from corrugated board. It is currently flattened, so the original shape is unknown. It has large ears at the sides of the top that are black with panels of cayman skin. The painted face has cartoon-like eyes and a crab carapace for a nose held on with red plastic string. There are panels of cayman skin at the upper facing left corner of the face and the facing right side of the face. The rectangular corrugated panels on either side of the bottom are painted black. It was intended to be worn during a carnival.&nbsp;Late 1800s-1996.&nbsp;54.5 x 45 x 12 cm; 21 7/16 x 17 11/16 x 4 3/4 in","La máscara está hecha de cartón corrugado. Actualmente está aplanado, por lo que se desconoce la forma original. Tiene grandes orejas a los lados de la parte superior que son negras con paneles de piel de caimán. La cara pintada tiene ojos de dibujos animados y un caparazón de cangrejo en la nariz sujeto con una cuerda de plástico rojo. Hay paneles de piel de caimán en la esquina superior izquierda de la cara y en el lado derecho de la cara. Los paneles corrugados rectangulares a cada lado del fondo están pintados de negro. Estaba destinado a ser usado durante un carnaval;Finales de 1800-1996;54.5 x 45 x 12 cm; 21 7/16 x 17 11/16 x 4 3/4 pulgadas","kaa janulari kuüjünaka te jaüre aari kaje, nuta , irichu, nasi, nujüae, katü naujuiüri jaainte jaaüre, kanaaniürü ksataürüa najane ke te jaaüre.",Cardboard|crab shell|cayman skin|paint|pigment|plastic string|cotton string,Cartón|caparazón de cangrejo|piel de caimán|pintura|pigmento|cuerda de plástico|cuerda de algodón,aari,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Cardboard|Crab shell|Cayman skin|Paint|Pigment|Plastic string|Cotton string|Masks,Cartón|Caparazón de cangrejo|Piel de caimán|Pintura|Pigmento|Cuerda de plástico|Cuerda de algodón|Máscaras,aari|Cartón|Caparazón de cangrejo|Piel de caimán|Pintura|Pigmento|Cuerda de plástico|Cuerda de algodón|Máscaras,,,,,097,urarina_item,urarina,img/derivatives/simple/2007.5168/thumbnail.jpg,img/derivatives/simple/2007.5168/fullwidth.jpg
2007.5169,Hammock,Hamaca,,Furniture and furnishings,Muebles y accesorios,Muebles y accesorios,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The hammock was made from twisted strings of light natural colored plant fibers. It has longitudinal stripes of brown and dark brown. Each end of the hammock has a wrapped segment for hanging.&nbsp;Late 1800s-1996.&nbsp;Approximately 252 x 90 cm; approximately 99 3/16 x 35 3/8 in,La hamaca estaba hecha de hilos retorcidos de fibras vegetales de colores naturales claros. Tiene rayas longitudinales de color marrón y marrón oscuro. Cada extremo de la hamaca tiene un segmento envuelto para colgar;Finales de 1800-1996;Aproximadamente 252 x 90 cm; aproximadamente 99 3/16 x 35 3/8 pulgadas,,plant fiber|netting|dyeing,fibra de planta|malla|tintura,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Netting|Dyeing|Furniture and furnishings,Fibra de planta|Malla|Tintura|Muebles y accesorios,,,,,,098,urarina_item,urarina,img/derivatives/simple/2007.5169/thumbnail.jpg,img/derivatives/simple/2007.5169/fullwidth.jpg
2007.5170,Large Basket with Strap,Cesto grande con correa,,Container,Recipientes,Recipientes,"Loreto department, Peru","Departamento de Loreto, Perú","Departamento de Loreto, Perú",Unknown Urarina maker,Fabricante Urarina desconocido,Fabricante Urarina desconocido,The large basket has a square bottom and a round rim. It is dark brown. A strip of plant fiber is tied to the rim at two points on one side to act as a strap.&nbsp;Late 1900s-2007.&nbsp;43 x 47.5 x 44 cm; 16 7/8 x 18 11/16 x 17 5/16 in,"La cesta grande tiene un fondo cuadrado y un borde redondo. Es marrón oscuro. Una tira de fibra vegetal se amarra al borde en dos puntos de un lado a modo de correa;Finales de 1900-2007;43 x 47,5 x 44 cm; 16 7/8 x 18 11/16 x 17 5/16 pulgadas",,plant fiber|weaving,fibra de planta|tejido,,English,Gift of Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Regalo de Dr. Bartholomew Dean,Plant fiber|Weaving|Container,Fibra de planta|Tejido|Recipientes,,,,,,099,urarina_item,urarina,img/derivatives/simple/2007.5170/thumbnail.jpg,img/derivatives/simple/2007.5170/fullwidth.jpg
